2025-06-19 16:05:48.362359	Avg_MHz	Busy%	Bzy_MHz	C3	C3%	CorWatt	PkgWatt
2025-06-19 19:29:03.506358	469	8.63	5433	291	91.14	10.06	32.76
2025-06-19 19:29:04.506880	467	8.57	5453	185	91.53	10.08	32.66
2025-06-19 19:29:05.510355	457	8.40	5438	176	91.44	9.98	32.59
2025-06-19 19:29:06.510849	514	9.43	5453	355	89.25	10.66	33.68
2025-06-19 19:29:07.514351	458	8.43	5435	206	91.40	9.87	32.49
2025-06-19 19:29:08.514865	457	8.38	5454	174	91.76	10.08	32.68
2025-06-19 19:29:09.518353	457	8.40	5438	178	91.40	10.11	32.82
2025-06-19 19:29:10.518838	465	8.52	5453	166	91.60	10.20	32.93
2025-06-19 19:29:11.519376	461	8.46	5445	193	91.02	10.17	32.89
2025-06-19 19:29:12.519870	458	8.41	5444	194	91.58	9.95	32.57
2025-06-19 19:29:13.520422	457	8.40	5444	229	91.56	10.13	32.78
2025-06-19 19:29:14.520907	457	8.39	5445	187	91.59	9.86	32.45
2025-06-19 19:29:15.521459	457	8.40	5444	214	91.59	9.94	32.59
2025-06-19 19:29:16.521953	469	8.61	5443	202	91.38	9.98	32.69
2025-06-19 19:29:17.522519	458	8.41	5444	209	91.55	9.95	32.60
2025-06-19 19:29:18.522970	457	8.39	5445	172	91.33	10.10	32.87
2025-06-19 19:29:19.523522	457	8.40	5445	188	91.56	9.99	32.61
2025-06-19 19:29:20.530548	457	8.39	5440	190	91.58	9.99	32.80
2025-06-19 19:29:21.531123	457	8.39	5450	172	91.63	10.59	33.76
2025-06-19 19:29:22.534606	458	8.42	5445	208	91.54	10.46	33.61
2025-06-19 19:29:23.545138	469	8.69	5399	180	90.61	10.12	32.94
2025-06-19 19:29:24.550549	457	8.34	5481	224	92.28	10.37	33.57
2025-06-19 19:29:25.551085	457	8.39	5449	186	91.63	10.65	33.78
2025-06-19 19:29:26.554587	492	9.05	5442	255	89.43	11.22	34.73
2025-06-19 19:29:27.555142	463	8.51	5446	202	90.99	10.86	34.22
2025-06-19 19:29:28.555649	457	8.39	5447	191	91.60	10.89	34.20
2025-06-19 19:29:29.556163	468	8.59	5445	181	91.36	10.89	34.19
2025-06-19 19:29:30.556640	457	8.40	5446	186	91.58	10.69	33.83
2025-06-19 19:29:31.557179	457	8.39	5448	164	91.59	10.49	33.62
2025-06-19 19:29:32.557683	458	8.41	5444	207	91.55	10.54	33.70
2025-06-19 19:29:33.558212	457	8.39	5446	191	91.60	10.51	33.60
2025-06-19 19:29:34.558699	457	8.40	5446	224	91.58	10.72	33.89
2025-06-19 19:29:35.559238	468	8.60	5446	199	91.36	10.90	34.14
2025-06-19 19:29:36.559744	458	8.40	5445	213	91.56	10.54	33.71
2025-06-19 19:29:37.560273	458	8.41	5445	207	91.57	10.42	33.45
2025-06-19 19:29:38.560755	457	8.40	5446	197	91.59	10.43	33.50
2025-06-19 19:29:39.561293	457	8.39	5448	184	91.58	10.51	33.58
2025-06-19 19:29:40.561812	457	8.40	5447	214	91.54	10.47	33.49
2025-06-19 19:29:41.562360	457	8.39	5449	160	91.58	10.81	33.97
2025-06-19 19:29:42.566251	496	9.15	5418	318	90.13	10.48	33.38
2025-06-19 19:29:43.566788	457	8.38	5455	236	91.78	9.83	32.45
2025-06-19 19:29:44.567289	458	8.41	5444	274	91.56	9.93	32.62
2025-06-19 19:29:45.567815	458	8.41	5446	318	91.57	9.83	32.44
2025-06-19 19:29:46.574263	458	8.45	5420	251	91.09	9.81	32.41
2025-06-19 19:29:47.578353	458	8.39	5454	196	91.81	9.94	32.52
2025-06-19 19:29:48.578858	469	8.60	5452	206	91.55	10.16	32.87
2025-06-19 19:29:49.582357	457	8.40	5438	159	91.42	9.90	32.61
2025-06-19 19:29:50.582850	457	8.39	5452	213	91.73	10.00	32.61
2025-06-19 19:29:51.586354	457	8.41	5437	209	91.45	9.86	32.54
2025-06-19 19:29:52.586871	516	9.48	5449	320	89.03	10.66	33.77
2025-06-19 19:29:53.587415	457	8.40	5444	194	91.58	9.79	32.38
2025-06-19 19:29:54.590359	457	8.41	5437	224	91.44	10.06	32.79
2025-06-19 19:29:55.590907	469	8.60	5451	181	91.50	9.87	32.44
2025-06-19 19:29:56.594349	457	8.41	5437	216	91.44	9.89	32.61
2025-06-19 19:29:57.594895	458	8.40	5451	223	91.73	9.78	32.39
2025-06-19 19:29:58.595404	457	8.40	5445	195	91.58	9.80	32.40
2025-06-19 19:29:59.595948	457	8.39	5446	170	91.56	9.94	32.63
2025-06-19 19:30:00.596449	457	8.40	5444	224	91.60	10.00	32.66
2025-06-19 19:30:01.598330	457	8.40	5442	171	91.52	9.89	32.52
2025-06-19 19:30:02.602377	472	8.70	5426	407	91.16	10.16	32.88
2025-06-19 19:30:03.602935	457	8.38	5455	183	91.75	9.94	32.53
2025-06-19 19:30:04.606359	457	8.41	5436	225	91.35	9.89	32.50
2025-06-19 19:30:05.606855	457	8.38	5453	187	91.73	9.93	32.53
2025-06-19 19:30:06.610349	457	8.42	5435	227	91.43	9.83	32.44
2025-06-19 19:30:07.610849	458	8.40	5452	206	91.67	9.80	32.34
2025-06-19 19:30:08.614356	468	8.62	5434	216	91.20	9.77	32.38
2025-06-19 19:30:09.614855	457	8.38	5453	201	91.73	9.95	32.56
2025-06-19 19:30:10.615321	457	8.40	5444	203	91.57	9.82	32.42
2025-06-19 19:30:11.615797	457	8.39	5446	179	91.61	9.83	32.42
2025-06-19 19:30:12.616286	458	8.42	5439	244	91.55	9.74	32.23
2025-06-19 19:30:13.616773	499	9.17	5439	361	88.78	10.47	33.59
2025-06-19 19:30:14.622271	508	9.38	5418	265	90.24	10.07	32.94
2025-06-19 19:30:15.626353	458	8.39	5451	229	91.76	9.74	32.30
2025-06-19 19:30:16.626843	458	8.40	5452	256	91.76	9.82	32.36
2025-06-19 19:30:17.630356	458	8.42	5435	216	91.42	9.77	32.34
2025-06-19 19:30:18.630830	457	8.39	5451	198	91.72	9.75	32.24
2025-06-19 19:30:19.634351	470	8.64	5437	197	91.17	9.90	32.43
2025-06-19 19:30:20.634837	457	8.38	5453	206	91.73	9.84	32.41
2025-06-19 19:30:21.638341	457	8.40	5438	164	91.45	9.71	32.23
2025-06-19 19:30:22.638823	458	8.40	5452	201	91.72	9.88	32.40
2025-06-19 19:30:23.639332	458	8.43	5441	305	91.38	9.66	32.19
2025-06-19 19:30:24.642343	457	8.41	5438	196	91.44	9.63	32.11
2025-06-19 19:30:25.642828	457	8.38	5451	162	91.73	9.76	32.32
2025-06-19 19:30:26.646355	470	8.65	5435	207	91.21	10.05	32.69
2025-06-19 19:30:27.646857	458	8.40	5452	195	91.71	9.89	32.42
2025-06-19 19:30:28.650369	457	8.41	5437	213	91.23	9.85	32.42
2025-06-19 19:30:29.650868	457	8.38	5454	202	91.72	9.98	32.52
2025-06-19 19:30:30.654348	457	8.41	5436	220	91.44	9.72	32.28
2025-06-19 19:30:31.654844	457	8.37	5455	160	91.77	9.83	32.37
2025-06-19 19:30:32.658358	471	8.67	5433	248	91.10	10.05	32.71
2025-06-19 19:30:33.658870	459	8.42	5447	303	91.66	9.93	32.55
2025-06-19 19:30:34.664088	457	8.43	5424	211	91.21	9.91	32.59
2025-06-19 19:30:35.666527	457	8.37	5462	171	91.90	10.46	33.49
2025-06-19 19:30:36.666993	457	8.40	5446	204	91.59	10.46	33.49
2025-06-19 19:30:37.678306	458	8.45	5421	199	91.14	10.49	33.61
2025-06-19 19:30:38.678782	457	8.36	5469	193	91.54	9.91	32.43
2025-06-19 19:30:39.679307	509	9.36	5441	251	88.67	10.70	33.69
2025-06-19 19:30:40.679780	457	8.40	5445	232	91.59	9.99	32.62
2025-06-19 19:30:41.682552	457	8.39	5446	173	91.58	10.19	32.94
2025-06-19 19:30:42.686578	458	8.42	5443	238	91.55	10.48	33.49
2025-06-19 19:30:43.687095	458	8.42	5445	216	91.57	10.38	33.32
2025-06-19 19:30:44.687576	462	8.48	5444	202	91.22	10.52	33.56
2025-06-19 19:30:45.688082	457	8.40	5446	192	91.59	10.39	33.35
2025-06-19 19:30:46.694322	493	9.10	5415	320	90.26	10.35	33.27
2025-06-19 19:30:47.694844	458	8.39	5459	199	91.88	9.92	32.43
2025-06-19 19:30:48.695322	480	8.82	5443	227	91.17	9.98	32.66
2025-06-19 19:30:49.695814	457	8.40	5445	271	91.58	9.87	32.41
2025-06-19 19:30:50.696292	458	8.42	5441	250	91.45	9.87	32.47
2025-06-19 19:30:51.696800	457	8.39	5445	178	91.61	9.77	32.34
2025-06-19 19:30:52.697284	471	8.65	5440	258	91.33	9.90	32.54
2025-06-19 19:30:53.697773	457	8.39	5445	170	91.62	9.88	32.50
2025-06-19 19:30:54.698269	457	8.40	5444	198	91.57	9.77	32.30
2025-06-19 19:30:55.706312	457	8.42	5424	154	91.21	9.91	32.53
2025-06-19 19:30:56.706799	458	8.37	5465	250	91.85	9.93	32.45
2025-06-19 19:30:57.710357	458	8.42	5436	199	91.37	9.94	32.53
2025-06-19 19:30:58.710850	469	8.60	5451	233	91.53	9.99	32.53
2025-06-19 19:30:59.714345	489	8.99	5438	219	89.54	10.45	33.44
2025-06-19 19:31:00.714828	465	8.53	5453	222	91.25	10.12	32.79
2025-06-19 19:31:01.718352	457	8.40	5438	186	91.46	9.89	32.49
2025-06-19 19:31:02.718849	458	8.41	5450	246	91.70	9.86	32.35
2025-06-19 19:31:03.719357	457	8.39	5445	200	91.60	9.85	32.34
2025-06-19 19:31:04.719838	457	8.40	5444	199	91.56	9.94	32.53
2025-06-19 19:31:05.720338	469	8.61	5444	179	91.38	9.96	32.58
2025-06-19 19:31:06.720833	461	8.49	5433	357	91.41	9.82	32.45
2025-06-19 19:31:07.721341	458	8.41	5444	187	91.57	9.80	32.37
2025-06-19 19:31:08.721835	457	8.40	5443	232	91.59	9.86	32.44
2025-06-19 19:31:09.722340	457	8.39	5445	184	91.58	9.93	32.47
2025-06-19 19:31:10.726550	469	8.63	5434	290	91.33	10.52	33.58
2025-06-19 19:31:11.730588	457	8.40	5445	237	91.56	10.59	33.63
2025-06-19 19:31:12.731102	458	8.42	5446	233	91.55	10.52	33.56
2025-06-19 19:31:13.731610	457	8.40	5447	205	91.59	10.66	33.68
2025-06-19 19:31:14.734601	457	8.40	5446	220	91.56	10.31	33.29
2025-06-19 19:31:15.735111	459	8.42	5446	202	91.11	10.63	33.75
2025-06-19 19:31:16.738591	469	8.61	5445	226	91.38	10.61	33.76
2025-06-19 19:31:17.739115	458	8.41	5446	197	91.36	10.47	33.59
2025-06-19 19:31:18.746322	457	8.43	5423	215	91.24	10.04	32.95
2025-06-19 19:31:19.746816	457	8.36	5465	186	91.95	9.94	32.49
2025-06-19 19:31:20.750356	510	9.38	5434	291	88.67	10.71	33.76
2025-06-19 19:31:21.750871	457	8.38	5454	196	91.75	9.84	32.39
2025-06-19 19:31:22.754349	458	8.43	5435	218	91.42	9.94	32.56
2025-06-19 19:31:23.754874	469	8.60	5452	170	91.52	9.93	32.49
2025-06-19 19:31:24.762555	457	8.40	5439	249	91.49	10.22	33.20
2025-06-19 19:31:25.763085	462	8.48	5448	188	90.96	10.54	33.56
2025-06-19 19:31:26.763587	458	8.40	5446	230	91.59	10.37	33.36
2025-06-19 19:31:27.766584	458	8.41	5444	214	91.57	10.53	33.51
2025-06-19 19:31:28.767081	458	8.40	5446	227	91.60	10.53	33.59
2025-06-19 19:31:29.774333	470	8.66	5424	208	90.96	10.20	33.01
2025-06-19 19:31:30.774835	457	8.37	5463	229	91.95	9.87	32.37
2025-06-19 19:31:31.775339	457	8.39	5446	183	91.60	9.82	32.34
2025-06-19 19:31:32.782313	458	8.45	5417	248	91.19	9.75	32.33
2025-06-19 19:31:33.790534	457	8.37	5459	216	91.93	10.13	32.99
2025-06-19 19:31:34.791044	457	8.40	5448	198	91.59	10.63	33.70
2025-06-19 19:31:35.794558	469	8.61	5445	183	91.38	10.59	33.77
2025-06-19 19:31:36.795061	458	8.40	5445	221	91.58	10.50	33.52
2025-06-19 19:31:37.798609	458	8.41	5446	186	91.57	10.42	33.46
2025-06-19 19:31:38.799115	457	8.40	5447	198	91.59	10.52	33.51
2025-06-19 19:31:39.802586	457	8.40	5447	196	91.58	10.48	33.50
2025-06-19 19:31:40.803090	457	8.40	5447	209	91.60	10.50	33.52
2025-06-19 19:31:41.806591	509	9.36	5443	297	88.83	11.30	34.79
2025-06-19 19:31:42.807097	458	8.42	5443	229	91.53	10.40	33.41
2025-06-19 19:31:43.810582	457	8.39	5447	190	91.60	10.28	33.23
2025-06-19 19:31:44.811099	458	8.42	5445	240	91.54	10.46	33.46
2025-06-19 19:31:45.814585	457	8.40	5446	193	91.55	10.43	33.44
2025-06-19 19:31:46.815086	458	8.42	5443	265	91.47	10.39	33.39
2025-06-19 19:31:47.826462	458	8.43	5434	205	91.38	10.37	33.54
2025-06-19 19:31:48.834338	469	8.64	5427	255	91.15	9.82	32.36
2025-06-19 19:31:49.834874	458	8.39	5461	294	91.94	9.80	32.23
2025-06-19 19:31:50.838356	458	8.43	5433	256	91.42	9.81	32.34
2025-06-19 19:31:51.838902	458	8.40	5449	282	91.72	9.97	32.51
2025-06-19 19:31:52.842363	458	8.43	5431	240	91.41	9.93	32.50
2025-06-19 19:31:53.842907	486	8.92	5447	292	91.20	10.24	32.87
2025-06-19 19:31:54.843412	457	8.40	5444	210	91.55	10.02	32.60
2025-06-19 19:31:55.843966	458	8.41	5443	205	91.57	9.84	32.36
2025-06-19 19:31:56.844475	462	8.49	5441	262	91.21	10.05	32.67
2025-06-19 19:31:57.844986	458	8.42	5441	282	91.52	9.92	32.51
2025-06-19 19:31:58.845479	458	8.41	5443	230	91.58	9.91	32.42
2025-06-19 19:31:59.845997	457	8.40	5445	184	91.60	9.85	32.35
2025-06-19 19:32:00.846497	468	8.60	5442	226	91.39	9.99	32.56
2025-06-19 19:32:01.847009	481	8.84	5443	259	90.16	10.20	32.88
2025-06-19 19:32:02.847512	477	8.76	5441	338	90.12	10.15	32.87
2025-06-19 19:32:03.848050	457	8.40	5443	220	91.53	9.83	32.35
2025-06-19 19:32:04.848552	457	8.40	5440	222	91.58	9.82	32.39
2025-06-19 19:32:05.849076	457	8.39	5445	183	91.59	9.78	32.22
2025-06-19 19:32:06.854546	468	8.61	5440	233	91.35	9.83	32.48
2025-06-19 19:32:07.855086	458	8.41	5449	209	91.61	10.47	33.48
2025-06-19 19:32:08.862344	458	8.43	5425	222	91.19	10.17	33.02
2025-06-19 19:32:09.862891	457	8.37	5459	240	91.96	9.88	32.40
2025-06-19 19:32:10.863371	457	8.40	5445	215	91.61	9.89	32.41
2025-06-19 19:32:11.863886	457	8.40	5445	200	91.59	9.90	32.38
2025-06-19 19:32:12.864372	469	8.62	5441	229	91.35	9.94	32.45
2025-06-19 19:32:13.864897	457	8.40	5445	191	91.56	9.86	32.43
2025-06-19 19:32:14.865392	457	8.39	5444	221	91.56	9.88	32.36
2025-06-19 19:32:15.865907	457	8.40	5443	242	91.60	9.97	32.53
2025-06-19 19:32:16.866402	457	8.39	5445	202	91.60	9.98	32.47
2025-06-19 19:32:17.866935	458	8.42	5442	234	91.56	9.88	32.41
2025-06-19 19:32:18.867421	457	8.39	5445	183	91.59	9.97	32.53
2025-06-19 19:32:19.867956	468	8.60	5443	211	91.40	9.99	32.49
2025-06-19 19:32:20.868443	457	8.40	5445	223	91.60	9.94	32.41
2025-06-19 19:32:21.868964	480	8.83	5438	344	90.93	10.13	32.70
2025-06-19 19:32:22.869452	458	8.42	5442	240	91.54	9.90	32.39
2025-06-19 19:32:23.869969	457	8.40	5443	230	91.53	10.07	32.65
2025-06-19 19:32:24.870489	459	8.44	5440	441	91.47	10.01	32.55
2025-06-19 19:32:25.871048	490	9.00	5442	246	90.98	10.38	33.15
2025-06-19 19:32:26.871516	457	8.41	5443	223	91.55	9.97	32.55
2025-06-19 19:32:27.872066	499	9.17	5441	334	88.87	10.64	33.65
2025-06-19 19:32:28.872522	457	8.40	5443	226	91.57	10.26	33.02
2025-06-19 19:32:29.873071	457	8.41	5441	257	91.58	10.06	32.70
2025-06-19 19:32:30.873553	457	8.40	5443	220	91.58	10.11	32.77
2025-06-19 19:32:31.874070	458	8.40	5444	221	91.52	10.71	33.85
2025-06-19 19:32:32.878535	471	8.65	5441	259	91.25	10.82	34.05
2025-06-19 19:32:33.882591	458	8.40	5448	219	91.59	10.89	34.10
2025-06-19 19:32:34.883081	457	8.40	5447	207	91.60	10.64	33.78
2025-06-19 19:32:35.886576	457	8.40	5445	245	91.57	10.88	34.11
2025-06-19 19:32:36.887083	457	8.40	5446	211	91.59	10.61	33.68
2025-06-19 19:32:37.890598	458	8.41	5446	177	91.58	9.34	31.94
2025-06-19 19:32:38.891109	457	8.39	5449	141	91.60	8.57	31.15
2025-06-19 19:32:39.894594	457	8.39	5449	144	91.56	8.54	31.10
2025-06-19 19:32:40.895091	457	8.39	5449	165	91.59	8.50	30.95
2025-06-19 19:32:41.898561	457	8.39	5449	156	91.57	8.53	30.94
2025-06-19 19:32:42.899062	458	8.41	5447	152	91.58	8.43	30.90
2025-06-19 19:32:43.902602	457	8.39	5448	161	91.61	8.62	31.09
2025-06-19 19:32:44.903106	457	8.39	5449	137	91.56	8.39	30.89
2025-06-19 19:32:45.906579	457	8.39	5447	168	91.60	8.92	31.42
2025-06-19 19:32:46.907067	457	8.39	5448	153	91.56	8.64	31.23
2025-06-19 19:32:47.910595	458	8.40	5447	147	91.60	8.86	31.34
2025-06-19 19:32:48.911073	491	9.02	5447	199	89.16	9.48	32.35
2025-06-19 19:32:49.911604	457	8.39	5449	133	91.49	9.18	31.74
2025-06-19 19:32:50.912093	457	8.39	5448	150	91.61	8.83	31.35
2025-06-19 19:32:51.912648	457	8.39	5446	182	91.48	8.85	31.37
2025-06-19 19:32:52.913131	458	8.40	5447	167	91.57	8.72	31.19
2025-06-19 19:32:53.913660	457	8.39	5448	148	91.59	8.63	31.15
2025-06-19 19:32:54.914131	457	8.38	5449	130	91.58	8.67	31.16
2025-06-19 19:32:55.914663	457	8.39	5449	137	91.60	8.71	31.21
2025-06-19 19:32:56.915152	458	8.40	5449	143	91.58	8.63	31.12
2025-06-19 19:32:57.915703	458	8.40	5447	149	91.58	8.57	31.09
2025-06-19 19:32:58.916185	467	8.59	5443	134	91.08	8.67	31.26
2025-06-19 19:32:59.916736	457	8.39	5449	155	91.54	8.63	31.12
2025-06-19 19:33:00.917225	457	8.38	5451	114	91.61	8.53	30.99
2025-06-19 19:33:01.917761	457	8.39	5449	130	91.59	8.51	30.97
2025-06-19 19:33:02.918253	458	8.41	5447	173	91.58	8.50	31.02
2025-06-19 19:33:03.918782	457	8.38	5450	135	91.61	8.48	30.98
2025-06-19 19:33:04.919277	457	8.38	5450	130	91.58	8.45	30.86
2025-06-19 19:33:05.919819	457	8.39	5449	150	91.59	8.52	31.00
2025-06-19 19:33:06.920307	470	8.65	5440	185	91.33	8.45	30.95
2025-06-19 19:33:07.922569	459	8.43	5443	234	91.50	8.41	30.99
2025-06-19 19:33:08.926584	457	8.40	5448	207	91.56	8.62	31.10
2025-06-19 19:33:09.927140	459	8.43	5444	246	91.28	8.56	31.17
2025-06-19 19:33:10.930591	458	8.40	5447	209	91.59	8.41	30.92
2025-06-19 19:33:11.931144	458	8.40	5447	222	91.57	8.29	30.83
2025-06-19 19:33:12.934593	458	8.42	5444	239	91.29	8.36	30.82
2025-06-19 19:33:13.935144	458	8.40	5447	212	91.59	8.23	30.72
2025-06-19 19:33:14.938602	458	8.40	5447	194	91.60	8.30	30.71
2025-06-19 19:33:15.939154	458	8.41	5444	226	91.59	8.05	30.51
2025-06-19 19:33:16.942579	457	8.40	5446	211	91.60	8.09	30.44
2025-06-19 19:33:17.943165	458	8.42	5444	228	91.56	8.03	30.54
2025-06-19 19:33:18.946589	457	8.40	5445	200	91.56	8.14	30.60
2025-06-19 19:33:19.947153	458	8.40	5447	215	91.52	8.16	30.63
2025-06-19 19:33:20.950593	457	8.40	5447	216	91.60	8.12	30.58
2025-06-19 19:33:21.951156	458	8.41	5445	243	91.59	8.13	30.63
2025-06-19 19:33:22.954586	458	8.42	5444	224	91.53	8.28	30.78
2025-06-19 19:33:23.955151	458	8.40	5445	215	91.59	8.15	30.64
2025-06-19 19:33:24.958597	457	8.40	5447	204	91.57	8.24	30.74
2025-06-19 19:33:25.959151	458	8.41	5446	211	91.56	9.83	32.82
2025-06-19 19:33:26.959636	471	8.64	5445	217	91.35	10.33	33.44
2025-06-19 19:33:27.962584	458	8.42	5444	223	91.56	10.21	33.29
2025-06-19 19:33:28.963080	458	8.41	5446	213	91.59	10.17	33.20
2025-06-19 19:33:29.966630	461	8.47	5443	218	91.17	10.27	33.34
2025-06-19 19:33:30.967113	458	8.40	5447	203	91.59	10.19	33.19
2025-06-19 19:33:31.970580	497	9.13	5443	237	90.85	10.48	33.66
2025-06-19 19:33:32.971068	458	8.42	5443	240	91.56	10.12	33.07
2025-06-19 19:33:33.974586	458	8.41	5445	238	91.59	10.11	33.13
2025-06-19 19:33:34.975081	456	8.38	5445	218	91.56	10.07	32.96
2025-06-19 19:33:35.978580	471	8.66	5443	242	91.34	10.26	33.27
2025-06-19 19:33:36.979070	458	8.40	5446	196	91.58	10.28	33.30
2025-06-19 19:33:37.982581	459	8.43	5442	227	91.55	10.25	33.37
2025-06-19 19:33:38.983068	458	8.40	5446	198	91.59	10.21	33.25
2025-06-19 19:33:39.986579	470	8.65	5440	246	91.16	10.31	33.32
2025-06-19 19:33:40.987047	458	8.40	5446	194	91.59	10.21	33.26
2025-06-19 19:33:41.990563	458	8.41	5444	235	91.56	10.16	33.21
2025-06-19 19:33:42.991057	459	8.42	5444	220	91.57	10.22	33.27
2025-06-19 19:33:43.994586	471	8.65	5441	241	91.33	10.28	33.32
2025-06-19 19:33:44.995064	476	8.77	5424	378	90.11	10.74	34.06
2025-06-19 19:33:45.995615	482	8.90	5422	324	89.86	10.54	33.88
2025-06-19 19:33:46.996092	471	8.65	5444	195	91.34	10.26	33.29
2025-06-19 19:33:47.996648	459	8.43	5442	220	91.54	10.06	33.09
2025-06-19 19:33:48.997127	458	8.41	5445	205	91.59	10.11	33.13
2025-06-19 19:33:49.997671	457	8.39	5442	209	91.49	9.99	32.98
2025-06-19 19:33:50.998164	471	8.65	5443	225	91.35	10.23	33.29
2025-06-19 19:33:51.998721	458	8.41	5445	223	91.59	10.17	33.17
2025-06-19 19:33:52.999223	458	8.42	5444	225	91.53	10.14	33.14
2025-06-19 19:33:53.999781	458	8.41	5445	199	91.59	10.13	33.11
2025-06-19 19:33:55.000357	469	8.62	5443	213	91.25	10.12	33.58
2025-06-19 19:33:56.000894	458	8.41	5445	221	91.59	10.12	33.22
2025-06-19 19:33:57.001369	458	8.40	5446	219	91.58	10.11	33.11
2025-06-19 19:33:58.001920	459	8.42	5443	244	91.55	10.05	33.05
2025-06-19 19:33:59.002397	470	8.63	5446	197	91.36	10.26	33.26
2025-06-19 19:34:00.002945	457	8.39	5444	215	91.48	10.01	33.01
2025-06-19 19:34:01.003415	462	8.49	5445	219	91.31	10.21	33.28
2025-06-19 19:34:02.003963	458	8.41	5445	216	91.58	10.23	33.27
2025-06-19 19:34:03.004452	471	8.66	5441	241	91.08	10.30	33.40
2025-06-19 19:34:04.004998	458	8.41	5445	220	91.58	10.16	33.17
2025-06-19 19:34:05.005478	476	8.74	5442	217	91.14	10.22	33.30
2025-06-19 19:34:06.006024	458	8.40	5446	228	91.59	10.14	33.12
2025-06-19 19:34:07.006505	470	8.63	5445	207	91.35	10.25	33.18
2025-06-19 19:34:08.007049	458	8.42	5446	225	91.56	10.15	33.17
2025-06-19 19:34:09.007546	458	8.41	5445	229	91.57	10.23	33.19
2025-06-19 19:34:10.008097	456	8.38	5444	215	91.54	10.19	33.12
2025-06-19 19:34:11.008599	515	9.52	5406	417	88.54	11.18	34.70
2025-06-19 19:34:12.009146	458	8.41	5444	226	91.58	10.16	33.04
2025-06-19 19:34:13.009641	458	8.42	5443	249	91.56	10.24	33.26
2025-06-19 19:34:14.010172	469	8.62	5443	215	91.38	10.36	33.39
2025-06-19 19:34:15.010676	456	8.38	5444	229	91.54	10.07	33.04
2025-06-19 19:34:16.011214	458	8.41	5445	245	91.59	10.18	33.21
2025-06-19 19:34:17.011706	458	8.42	5444	235	91.42	10.18	33.15
2025-06-19 19:34:18.012258	470	8.64	5441	262	91.34	10.26	33.35
2025-06-19 19:34:19.012730	458	8.42	5443	197	91.57	10.24	33.28
2025-06-19 19:34:20.013274	456	8.39	5442	211	91.54	10.17	33.16
2025-06-19 19:34:21.013756	457	8.40	5446	202	91.59	10.21	33.24
2025-06-19 19:34:22.014313	515	9.52	5413	423	88.70	11.23	34.77
2025-06-19 19:34:23.014819	504	9.29	5427	448	89.98	10.57	33.57
2025-06-19 19:34:24.015360	458	8.41	5447	226	91.58	10.19	33.13
2025-06-19 19:34:25.015833	469	8.61	5446	224	91.31	10.28	33.25
2025-06-19 19:34:26.016386	459	8.45	5439	394	91.42	10.20	33.17
2025-06-19 19:34:27.016876	481	8.85	5435	355	90.57	10.33	33.38
2025-06-19 19:34:28.017442	471	8.66	5439	296	91.19	10.20	33.27
2025-06-19 19:34:29.017919	458	8.41	5445	216	91.56	10.06	33.04
2025-06-19 19:34:30.018481	481	8.86	5433	465	90.47	10.30	33.28
2025-06-19 19:34:31.018954	458	8.42	5443	244	91.57	10.17	33.15
2025-06-19 19:34:32.019522	474	8.70	5441	253	91.05	10.34	33.39
2025-06-19 19:34:33.019981	459	8.44	5441	271	91.51	10.10	33.12
2025-06-19 19:34:34.020566	459	8.45	5437	381	91.40	10.30	33.35
2025-06-19 19:34:35.021041	467	8.58	5443	206	91.37	10.25	33.26
2025-06-19 19:34:36.021600	480	8.84	5434	322	90.84	10.35	33.41
2025-06-19 19:34:37.022070	519	9.56	5422	407	88.77	11.07	34.63
2025-06-19 19:34:38.034329	476	8.79	5410	292	90.57	10.17	33.47
2025-06-19 19:34:39.034872	470	8.60	5461	428	91.40	10.19	33.12
2025-06-19 19:34:40.035529	455	8.36	5443	192	91.54	9.92	33.38
2025-06-19 19:34:41.038596	459	8.43	5442	234	91.53	10.02	33.04
2025-06-19 19:34:42.039158	468	8.59	5444	216	91.40	10.10	33.11
2025-06-19 19:34:43.042589	482	8.86	5433	341	90.85	10.08	32.98
2025-06-19 19:34:44.043155	458	8.41	5445	210	91.58	10.04	33.01
2025-06-19 19:34:45.046674	467	8.58	5441	258	91.33	10.17	33.61
2025-06-19 19:34:46.047247	460	8.45	5438	405	91.44	10.15	33.18
2025-06-19 19:34:47.050585	458	8.41	5444	205	91.58	10.13	32.99
2025-06-19 19:34:48.051155	497	9.18	5411	395	89.30	10.71	34.21
2025-06-19 19:34:49.051657	468	8.61	5441	262	91.35	9.51	32.30
2025-06-19 19:34:50.054568	456	8.38	5444	201	91.52	8.48	30.95
2025-06-19 19:34:51.055081	458	8.41	5446	244	91.58	8.91	31.51
2025-06-19 19:34:52.058594	457	8.39	5449	202	91.58	11.36	34.70
2025-06-19 19:34:53.059113	481	8.84	5438	340	90.83	11.37	34.64
2025-06-19 19:34:54.059649	457	8.39	5448	208	91.60	11.28	34.61
2025-06-19 19:34:55.060142	468	8.59	5445	236	91.33	11.23	34.62
2025-06-19 19:34:56.060696	459	8.43	5441	387	91.40	11.31	34.60
2025-06-19 19:34:57.061179	457	8.40	5447	234	91.58	11.26	34.60
2025-06-19 19:34:58.061729	458	8.41	5446	212	91.56	11.13	34.35
2025-06-19 19:34:59.062207	457	8.40	5447	214	91.58	11.34	34.60
2025-06-19 19:35:00.062747	457	8.39	5448	197	91.55	11.36	34.70
